"CID","POS","G","IP","TC","A","PO","E","DP","TP","ZR","SBA","RTO","PB","CER","BIZ-R","BIZ-Rm","BIZ-L","BIZ-Lm","BIZ-E","BIZ-Em","BIZ-U","BIZ-Um","BIZ-Z","BIZ-Zm","BIZ-I","FRM","ARM","outs","TCip","Eip","PBip","SBip","RTOip","FRMip","ARMip","ZRip","dWAR","dWAA"
"71047",7,73,356.666666666667,69,3,65,1,0,0,-3.7,0,0,0,0,55,52,16,11,9,1,7,0,23,1,18,0,0.6,1070,0.193457943925234,0.00280373831775701,0,0,0,0,0.00168224299065421,-0.0103738317757009,-3.1,-3.1
"71047",9,64,377.666666666667,79,5,73,1,0,0,-3.7,0,0,0,0,65,58,17,13,5,1,9,1,16,0,26,0,0.4,1133,0.209179170344219,0.00264783759929391,0,0,0,0,0.00105913503971756,-0.00979699911738747,-3.3,-3.3
"71049",4,120,955.666666666667,494,278,205,11,49,0,-5.2,0,0,0,0,307,275,44,31,48,21,55,12,51,4,22,0,-0.1,2867,0.516916637600279,0.0115102895012208,0,0,0,0,-0.000104638995465644,-0.00544122776421346,-5.3,-5.3
"71049",5,39,281.333333333333,77,51,20,6,5,0,-1.3,0,0,0,0,58,53,11,8,6,3,5,1,11,3,1,0,0,844,0.273696682464455,0.0213270142180095,0,0,0,0,0,-0.00462085308056872,-1.3,-1.3
"71049",6,7,62,24,18,5,1,4,0,0.1,0,0,0,0,14,13,1,0,3,3,2,2,5,0,2,0,0,186,0.387096774193548,0.0161290322580645,0,0,0,0,0,0.00161290322580645,0.1,0.1
"71050",4,20,154.333333333333,73,52,20,1,9,0,1.3,0,0,0,0,46,43,5,3,9,4,8,4,8,1,2,0,0,463,0.473002159827214,0.00647948164146868,0,0,0,0,0,0.00842332613390928,1.3,1.3
"71050",5,2,5,3,2,1,0,0,0,0.3,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,15,0.6,0,0,0,0,0,0,0.06,0.3,0.3
"71050",6,5,7.33333333333333,3,2,1,0,1,0,-0.1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,22,0.409090909090909,0,0,0,0,0,0,-0.0136363636363636,-0.1,-0.1
"71051",3,16,118,115,12,101,2,9,0,-0.6,0,0,0,0,21,21,6,1,3,2,4,2,4,0,0,0,0,354,0.974576271186441,0.0169491525423729,0,0,0,0,0,-0.00508474576271186,-0.6,-0.6
"71051",4,52,428,201,108,91,2,15,0,-3.1,0,0,0,0,124,112,27,15,17,7,21,4,37,2,5,0,0,1284,0.469626168224299,0.00467289719626168,0,0,0,0,0,-0.00724299065420561,-3.1,-3.1
"71053",4,121,1021.33333333333,472,262,200,10,54,0,-6.6,0,0,0,0,272,243,55,37,48,22,49,10,68,8,22,0,0,3064,0.462140992167102,0.0097911227154047,0,0,0,0,0,-0.0064621409921671,-6.6,-6.6
"71053",5,19,99,26,19,6,1,1,0,0.2,0,0,0,0,17,16,7,6,0,0,1,1,1,0,1,0,0,297,0.262626262626263,0.0101010101010101,0,0,0,0,0,0.00202020202020202,0.2,0.2
"71066",4,108,846,412,246,160,6,45,0,-0.8,0,0,0,0,243,221,46,33,34,18,39,8,45,4,20,0,0,2538,0.486997635933806,0.00709219858156028,0,0,0,0,0,-0.000945626477541371,-0.8,-0.8
"71066",5,748,6347.33333333333,1611,1061,475,75,75,0,8,0,0,0,0,1109,1029,274,234,151,107,104,44,149,34,15,0,-0.1,19042,0.253807373175087,0.0118159857157862,0,0,0,0,-1.57546476210482e-05,0.00126037180968386,7.9,7.9
"71072",4,26,226,113,54,57,2,13,0,-0.3,0,0,0,0,73,67,9,6,6,4,3,0,10,0,4,0,0,678,0.5,0.00884955752212389,0,0,0,0,0,-0.00132743362831858,-0.3,-0.3
"71078",6,37,304,153,76,66,11,12,0,-1,0,0,0,0,97,83,10,6,7,3,14,5,16,4,5,0,0,912,0.503289473684211,0.0361842105263158,0,0,0,0,0,-0.00328947368421053,-1,-1
"71079",4,5,43,24,19,5,0,1,0,0.3,0,0,0,0,17,16,1,1,5,3,1,1,4,0,0,0,0,129,0.558139534883721,0,0,0,0,0,0,0.00697674418604651,0.3,0.3
"71079",5,11,84,25,17,6,2,1,0,-1.3,0,0,0,0,21,18,3,3,3,0,0,0,0,0,0,0,0,252,0.297619047619048,0.0238095238095238,0,0,0,0,0,-0.0154761904761905,-1.3,-1.3
"71081",1,2,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,7,0,0,0,0,0,0.0428571428571429,0,0,0.1,0.1
"71081",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"71088",3,28,225.333333333333,204,9,193,2,14,0,-1.5,0,0,0,0,28,25,3,3,5,1,4,0,1,0,0,0,0,676,0.905325443786982,0.00887573964497041,0,0,0,0,0,-0.00665680473372781,-1.5,-1.5
"71089",3,89,676.666666666667,600,37,559,4,51,0,0.6,0,0,0,0,124,116,19,14,10,7,10,3,6,0,2,0,0,2030,0.886699507389163,0.00591133004926108,0,0,0,0,0,0.000886699507389163,0.6,0.6
"71096",3,61,492.333333333333,458,32,420,6,36,0,-0.0999999999999999,0,0,0,0,102,94,18,12,6,4,5,2,12,0,2,0,0,1477,0.930264048747461,0.012186865267434,0,0,0,0,0,-0.0002031144211239,-0.0999999999999999,-0.0999999999999999
"71097",3,45,336,331,31,299,1,28,0,-1.9,0,0,0,0,76,72,12,8,5,3,4,0,1,0,0,0,0,1008,0.985119047619048,0.00297619047619048,0,0,0,0,0,-0.00565476190476191,-1.9,-1.9
"71098",3,372,2488.66666666667,2224,124,2090,10,166,0,-4.8,0,0,0,0,459,433,63,45,30,16,25,6,31,0,7,0,0,7466,0.893651218858827,0.00401821591213501,0,0,0,0,0,-0.00192874363782481,-4.8,-4.8
"71117",3,159,1345.66666666667,1189,83,1105,1,96,0,8.1,0,0,0,0,221,218,29,23,14,11,19,5,10,0,1,0,0,4037,0.883576913549665,0.000743126083725539,0,0,0,0,0,0.00601932127817686,8.1,8.1
"71118",3,223,1847.66666666667,1659,107,1547,5,125,0,9.3,0,0,0,0,318,307,48,43,30,22,19,8,24,1,3,0,0,5543,0.897889229659029,0.00270611582175717,0,0,0,0,0,0.00503337542846834,9.3,9.3
"71120",3,46,357.666666666667,296,13,283,0,24,0,-0.7,0,0,0,0,50,47,6,4,8,1,1,1,0,0,1,0,0,1073,0.827586206896552,0,0,0,0,0,0,-0.00195712954333644,-0.7,-0.7
"71121",3,228,1976,1739,96,1629,14,136,0,3.1,0,0,0,0,322,305,39,37,25,18,18,2,25,1,8,0,0,5928,0.880060728744939,0.00708502024291498,0,0,0,0,0,0.00156882591093117,3.1,3.1
"71121",7,5,15,5,0,5,0,0,0,-2.77555756156289e-17,0,0,0,0,4,3,1,1,1,0,0,0,1,1,1,0,0,45,0.333333333333333,0,0,0,0,0,0,-1.85037170770859e-18,-2.77555756156289e-17,-2.77555756156289e-17
"71121",9,5,17,3,0,2,1,0,0,0.2,0,0,0,0,1,1,0,0,0,0,2,1,2,0,3,0,0,51,0.176470588235294,0.0588235294117647,0,0,0,0,0,0.0117647058823529,0.2,0.2
"71122",3,13,106,98,1,97,0,6,0,0.6,0,0,0,0,12,12,2,1,2,2,0,0,0,0,0,0,0,318,0.924528301886792,0,0,0,0,0,0,0.00566037735849057,0.6,0.6
"71122",7,171,1393,325,10,310,5,2,0,8.9,0,0,0,0,234,232,55,47,37,25,32,2,45,4,44,0,0.2,4179,0.233309404163676,0.00358937544867193,0,0,0,0,0.000143575017946877,0.00638908829863604,9.1,9.1
"71122",9,68,550,138,5,132,1,0,0,4.4,0,0,0,0,109,106,23,18,11,4,17,3,24,1,24,0,-0.1,1650,0.250909090909091,0.00181818181818182,0,0,0,0,-0.000181818181818182,0.008,4.3,4.3
"71125",2,664,5532.66666666667,5174,238,4913,23,21,0,2.2,187,46,44,2589,165,158,31,30,43,29,1,1,0,0,0,-16.7,0,16598,0.935172912399084,0.00415712736474274,0.00795276539342089,0.0337992529220388,0.00831425472948548,-0.00301843595613929,0,0.000397638269671045,-14.5,-14.5
"71125",3,206,1040,938,65,867,6,73,0,0.7,0,0,0,0,187,177,39,33,18,10,7,2,8,0,1,0,0,3120,0.901923076923077,0.00576923076923077,0,0,0,0,0,0.000673076923076923,0.7,0.7
"71125",7,155,676,154,2,149,3,0,0,1.6,0,0,0,0,118,115,25,19,19,11,22,4,23,0,43,0,-2.3,2028,0.227810650887574,0.00443786982248521,0,0,0,0,-0.00340236686390533,0.00236686390532544,-0.7,-0.7
"71125",9,96,226.333333333333,42,3,39,0,0,0,-2.2,0,0,0,0,29,28,11,7,7,3,3,1,10,0,16,0,-0.2,679,0.185567010309278,0,0,0,0,0,-0.000883652430044183,-0.00972017673048601,-2.4,-2.4
"71134",3,381,3122.66666666667,2786,182,2587,17,230,0,12.7,0,0,0,0,544,524,96,81,47,27,35,9,29,2,7,0,0,9368,0.892186165670367,0.00544406490179334,0,0,0,0,0,0.0040670367207515,12.7,12.7
"71137",3,16,91,91,3,86,2,8,0,-0.1,0,0,0,0,21,18,2,2,4,2,0,0,0,0,0,0,0,273,1,0.021978021978022,0,0,0,0,0,-0.0010989010989011,-0.1,-0.1
"71147",3,84,688,653,53,598,2,60,0,2.6,0,0,0,0,127,122,20,18,9,6,6,1,7,1,0,0,0,2064,0.949127906976744,0.00290697674418605,0,0,0,0,0,0.00377906976744186,2.6,2.6
"71148",3,275,2169,1912,131,1764,17,122,0,8.3,0,0,0,0,373,355,56,50,29,23,21,4,20,4,4,0,0,6507,0.881512217611803,0.0078377132319041,0,0,0,0,0,0.00382664822498847,8.3,8.3
"71148",8,214,1709,601,22,577,2,0,0,5.6,0,0,0,0,377,370,141,128,70,45,60,25,60,9,126,0,-1.7,5127,0.351667641895846,0.00117027501462844,0,0,0,0,-0.000994733762434172,0.00327677004095963,3.9,3.9
"71150",2,22,186,157,9,147,1,2,0,0.1,9,2,2,75,8,8,1,1,0,0,0,0,0,0,0,0.5,0,558,0.844086021505376,0.00537634408602151,0.010752688172043,0.0483870967741935,0.010752688172043,0.00268817204301075,0,0.000537634408602151,0.6,0.6
"71151",2,48,421.333333333333,461,19,442,0,0,0,-0.5,18,2,3,232,11,11,1,0,6,4,0,0,0,0,0,-0.5,0,1264,1.09414556962025,0,0.00712025316455696,0.0427215189873418,0.00474683544303797,-0.00118670886075949,0,-0.00118670886075949,-1,-1
"71152",2,12,98,90,1,88,1,0,0,-1.1,4,0,2,58,0,0,0,0,1,0,0,0,0,0,0,-0.8,0,294,0.918367346938776,0.0102040816326531,0.0204081632653061,0.0408163265306122,0,-0.00816326530612245,0,-0.0112244897959184,-1.9,-1.9
"71153",2,53,452,426,17,408,1,0,0,-1.2,13,2,7,240,13,12,3,3,6,5,0,0,0,0,0,-0.6,0,1356,0.942477876106195,0.00221238938053097,0.0154867256637168,0.0287610619469027,0.00442477876106195,-0.00132743362831858,0,-0.00265486725663717,-1.8,-1.8
"71154",2,18,162,141,9,132,0,1,0,0.7,2,2,0,68,3,3,1,1,2,1,0,0,0,0,0,-0.3,0,486,0.87037037037037,0,0,0.0123456790123457,0.0123456790123457,-0.00185185185185185,0,0.00432098765432099,0.4,0.4
"71154",3,1,9,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0.333333333333333,0,0,0,0,0,0,0,0,0
"71155",2,17,131.666666666667,130,6,124,0,0,0,-2.77555756156289e-17,2,0,2,78,2,2,1,1,2,2,0,0,0,0,0,-0.4,0,395,0.987341772151899,0,0.0151898734177215,0.0151898734177215,0,-0.0030379746835443,0,-2.10801840118701e-19,-0.4,-0.4
"71163",2,5,28,32,3,29,0,0,0,0,3,0,0,22,0,0,0,0,1,1,0,0,0,0,0,0.3,0,84,1.14285714285714,0,0,0.107142857142857,0,0.0107142857142857,0,0,0.3,0.3
"71165",2,158,1327,1336,64,1268,4,5,0,1.4,49,13,7,622,32,28,15,15,9,5,1,1,0,0,0,3.6,0,3981,1.00678221552374,0.00301431801055011,0.0052750565184627,0.0369253956292389,0.00979653353428787,0.0027128862094951,0,0.00105501130369254,5,5
"71174",2,12,98,87,6,80,1,1,0,0.4,4,1,1,35,2,2,1,1,2,2,0,0,0,0,0,0.1,0,294,0.887755102040816,0.0102040816326531,0.0102040816326531,0.0408163265306122,0.0102040816326531,0.00102040816326531,0,0.00408163265306122,0.5,0.5
"71175",2,96,837.666666666667,860,38,818,4,3,0,-0.1,31,4,4,446,24,23,6,6,10,6,1,1,0,0,0,-0.6,0,2513,1.0266613609232,0.00477516912057302,0.00477516912057302,0.0370075606844409,0.00477516912057302,-0.000716275368085953,0,-0.000119379228014326,-0.7,-0.7
"71176",2,318,2739.33333333333,2540,108,2424,8,6,0,1.5,73,22,19,1263,70,63,24,21,22,15,0,0,1,0,0,-2.4,0,8218,0.927232903382818,0.00292041859333171,0.00693599415916281,0.0266488196641519,0.0080311511316622,-0.000876125577999513,0,0.000547578486249696,-0.9,-0.9
"71176",3,20,96.6666666666667,98,7,91,0,6,0,0.4,0,0,0,0,19,19,3,2,1,1,1,0,0,0,0,0,0,290,1.01379310344828,0,0,0,0,0,0,0.00413793103448276,0.4,0.4
"71184",2,67,568.333333333333,578,26,550,2,1,0,-1.7,13,1,7,250,19,17,8,7,3,1,0,0,1,0,0,1.2,0,1705,1.01700879765396,0.00351906158357771,0.012316715542522,0.0228739002932551,0.00175953079178886,0.00211143695014663,0,-0.00299120234604106,-0.5,-0.5
"71184",7,3,19,5,0,5,0,0,0,0.3,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,57,0.263157894736842,0,0,0,0,0,0,0.0157894736842105,0.3,0.3
"71184",9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"71186",2,48,381.333333333333,357,19,337,1,1,0,2.3,11,4,1,200,14,13,8,8,3,3,0,0,0,0,0,-1.11022302462516e-16,0,1144,0.936188811188811,0.00262237762237762,0.00262237762237762,0.0288461538461538,0.0104895104895105,-2.91142401562541e-19,0,0.00603146853146853,2.3,2.3
"71195",2,304,2668.66666666667,2614,122,2482,10,6,0,3.5,78,12,19,1149,87,81,17,17,30,24,0,0,1,0,0,3.7,0,8006,0.979515363477392,0.00374718960779415,0.00711966025480889,0.0292280789407944,0.00449662752935299,0.00138646015488384,0,0.00131151636272795,7.2,7.2
"71196",2,92,797.333333333333,754,37,714,3,2,0,2.5,23,6,3,366,21,19,5,5,10,9,0,0,0,0,0,-3.2,0,2392,0.945652173913043,0.00376254180602007,0.00376254180602007,0.0288461538461538,0.00752508361204013,-0.0040133779264214,0,0.00313545150501672,-0.7,-0.7
"71197",2,445,3844.66666666667,3791,204,3566,21,22,0,3.3,129,40,37,1865,114,106,35,30,39,28,0,0,0,0,0,-21.9,0,11534,0.986041269290792,0.00546211201664644,0.00962372117218658,0.0335529738165424,0.0104040228888504,-0.00569620253164557,0,0.000858331888330154,-18.6,-18.6
"71212",1,5,23.3333333333333,3,1,1,1,0,0,-0.5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,70,0.128571428571429,0.0428571428571429,0,0,0,0,0,-0.0214285714285714,-0.5,-0.5
"71219",1,21,113.666666666667,10,7,3,0,0,0,-0.2,2,0,0,0,6,6,1,1,1,0,0,0,0,0,0,-0.6,0,341,0.0879765395894428,0,0,0.0175953079178886,0,-0.00527859237536657,0,-0.00175953079178886,-0.8,-0.8
"71220",1,11,52.3333333333333,8,6,2,0,0,0,0.5,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0.3,0,157,0.152866242038217,0,0,0.0191082802547771,0.0191082802547771,0.00573248407643312,0,0.00955414012738853,0.8,0.8
"71226",1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"71240",7,28,215.333333333333,55,1,52,2,0,0,3.3,0,0,0,0,35,35,12,11,2,1,2,2,15,3,6,0,-0.2,646,0.255417956656347,0.00928792569659443,0,0,0,0,-0.000928792569659442,0.0153250773993808,3.1,3.1
"71240",8,4,34,8,1,6,1,0,0,-0.6,0,0,0,0,5,5,0,0,2,1,2,0,2,0,1,0,0.3,102,0.235294117647059,0.0294117647058824,0,0,0,0,0.00882352941176471,-0.0176470588235294,-0.3,-0.3
"71240",9,2,10.6666666666667,4,0,3,1,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0.4,32,0.375,0.09375,0,0,0,0,0.0375,0,0.4,0.4
"71241",8,175,1439.33333333333,471,9,455,7,1,0,-7.5,0,0,0,0,319,313,85,73,62,36,64,23,68,10,131,0,-6.3,4318,0.32723483094025,0.00486336266790181,0,0,0,0,-0.00437702640111163,-0.00521074571560908,-13.8,-13.8
"71258",6,77,674,331,205,115,11,37,0,0.3,0,0,0,0,225,211,20,9,30,15,26,6,55,10,10,0,0,2022,0.491097922848665,0.0163204747774481,0,0,0,0,0,0.000445103857566765,0.3,0.3
"71259",5,48,400,82,52,27,3,6,0,1,0,0,0,0,57,54,16,14,4,4,8,4,6,0,1,0,0,1200,0.205,0.0075,0,0,0,0,0,0.0025,1,1
"71259",6,145,1239.66666666667,547,330,207,10,59,0,-4.7,0,0,0,0,377,340,33,12,70,25,51,9,76,16,28,0,-0.1,3719,0.441247647216994,0.00806668459263243,0,0,0,0,-8.06668459263243e-05,-0.00379134175853724,-4.8,-4.8
"71261",6,150,1303.66666666667,621,361,237,23,77,0,-8.6,0,0,0,0,392,339,34,14,77,34,67,22,53,8,18,0,0,3911,0.476348759907952,0.0176425466632575,0,0,0,0,0,-0.00659677831756584,-8.6,-8.6
"71269",3,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.25,0,0,0,0,0,0,0,0,0
"71269",5,12,98.3333333333333,27,21,6,0,0,0,1.2,0,0,0,0,20,20,3,3,4,1,3,2,1,1,1,0,0,295,0.274576271186441,0,0,0,0,0,0,0.0122033898305085,1.2,1.2
"71287",4,7,32,13,8,5,0,1,0,-0.2,0,0,0,0,9,7,0,0,3,2,1,0,3,0,0,0,0,96,0.40625,0,0,0,0,0,0,-0.00625,-0.2,-0.2
"71288",4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"71288",5,2,17,1,1,0,0,0,0,-0.5,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,51,0.0588235294117647,0,0,0,0,0,0,-0.0294117647058824,-0.5,-0.5
"71289",4,8,34.3333333333333,16,7,9,0,1,0,-0.2,0,0,0,0,11,9,0,0,0,0,0,0,1,0,0,0,0,103,0.466019417475728,0,0,0,0,0,0,-0.0058252427184466,-0.2,-0.2
"71289",5,5,55,6,4,2,0,0,0,0.2,0,0,0,0,4,4,2,1,0,0,0,0,1,1,0,0,0,165,0.109090909090909,0,0,0,0,0,0,0.00363636363636364,0.2,0.2
"71289",6,1,2,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-0.05,-0.1,-0.1
"71293",4,3,16.6666666666667,8,3,4,1,0,0,-0.3,0,0,0,0,4,3,0,0,0,0,1,1,3,0,1,0,0,50,0.48,0.06,0,0,0,0,0,-0.018,-0.3,-0.3
"71299",3,24,191,179,6,173,0,7,0,-0.1,0,0,0,0,36,36,3,1,3,0,0,0,6,0,0,0,0,573,0.93717277486911,0,0,0,0,0,0,-0.000523560209424083,-0.1,-0.1
"71303",3,2,2,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0.05,0.1,0.1
"71306",3,1213,10037.3333333333,8888,638,8216,34,618,0,43.7,0,0,0,0,1807,1743,263,221,154,96,93,28,91,4,20,0,0,30112,0.885494155154091,0.00338735387885228,0,0,0,0,0,0.00435374601487779,43.7,43.7
"71306",8,82,456.666666666667,155,4,151,0,0,0,-5,0,0,0,0,102,99,35,30,21,10,23,9,19,3,37,0,-2,1370,0.339416058394161,0,0,0,0,0,-0.00437956204379562,-0.010948905109489,-7,-7
"71306",9,227,1720.66666666667,386,15,365,6,0,0,12,0,0,0,0,280,274,73,62,29,14,46,9,57,6,89,0,1.8,5162,0.22433165439752,0.00348702053467648,0,0,0,0,0.00104610616040294,0.00697404106935296,13.8,13.8
"71309",3,3,10,11,3,8,0,2,0,0,0,0,0,0,4,4,1,0,0,0,1,0,0,0,0,0,0,30,1.1,0,0,0,0,0,0,0,0,0
"71309",7,2,6,3,0,3,0,0,0,0.1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,18,0.5,0,0,0,0,0,0,0.0166666666666667,0.1,0.1
"71311",2,202,1749,1663,91,1566,6,5,0,5.6,33,9,8,788,50,50,22,22,18,14,0,0,0,0,0,-4.3,0,5247,0.950829045168668,0.00343053173241852,0.00457404230989137,0.0188679245283019,0.00514579759862779,-0.00245854774156661,0,0.00320182961692396,1.3,1.3
"71322",1,2,2.33333333333333,0,0,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.428571428571429,0.428571428571429,0,0,0.171428571428571,0.4,0.4
"71323",1,15,19.6666666666667,3,2,1,0,0,0,0.1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.4,0,59,0.152542372881356,0,0,0,0,0.0203389830508475,0,0.00508474576271186,0.5,0.5
"71329",1,11,13,1,1,0,0,0,0,-0.2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.1,0,39,0.0769230769230769,0,0,0.0769230769230769,0,-0.00769230769230769,0,-0.0153846153846154,-0.3,-0.3
"71330",1,2,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"71339",1,17,54,5,3,2,0,0,0,-0.3,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0.2,0,162,0.0925925925925926,0,0,0,0,0.0037037037037037,0,-0.00555555555555556,-0.1,-0.1
"71340",1,22,78,9,7,2,0,0,0,0.6,1,1,0,0,7,7,1,1,1,0,0,0,0,0,0,-0.6,0,234,0.115384615384615,0,0,0.0128205128205128,0.0128205128205128,-0.00769230769230769,0,0.00769230769230769,-1.11022302462516e-16,-1.11022302462516e-16
"71341",1,2,7,3,2,1,0,0,0,0.1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,21,0.428571428571429,0,0,0,0,0,0,0.0142857142857143,0.1,0.1
"71362",9,4,34,10,2,8,0,0,0,-0.3,0,0,0,0,8,7,1,1,1,0,0,0,2,0,4,0,0.6,102,0.294117647058824,0,0,0,0,0,0.0176470588235294,-0.00882352941176471,0.3,0.3
"71363",7,75,615.333333333333,130,2,127,1,0,0,4.7,0,0,0,0,87,86,30,27,13,8,20,4,25,2,39,0,0.0999999999999999,1846,0.211267605633803,0.00162513542795233,0,0,0,0,0.000162513542795233,0.00763813651137595,4.8,4.8
"71363",9,181,1436.66666666667,329,19,308,2,0,0,11.3,0,0,0,0,226,222,56,50,34,21,40,8,63,7,68,0,5.1,4310,0.229002320185615,0.00139211136890951,0,0,0,0,0.00354988399071926,0.00786542923433875,16.4,16.4
"71364",7,23,176.666666666667,53,1,50,2,0,0,0.9,0,0,0,0,37,37,10,9,5,2,7,1,8,1,7,0,-0.6,530,0.3,0.0113207547169811,0,0,0,0,-0.00339622641509434,0.00509433962264151,0.3,0.3
"71364",8,15,105.333333333333,35,4,30,1,0,0,-1.6,0,0,0,0,22,21,10,7,4,1,5,1,3,0,11,0,0.9,316,0.332278481012658,0.00949367088607595,0,0,0,0,0.00854430379746835,-0.0151898734177215,-0.7,-0.7
"71364",9,49,389.666666666667,99,3,93,3,0,0,-1.1,0,0,0,0,77,75,15,13,14,3,13,1,20,1,31,0,0.8,1169,0.254063301967494,0.0076988879384089,0,0,0,0,0.00205303678357571,-0.0028229255774166,-0.3,-0.3
"71365",3,28,142.333333333333,126,11,114,1,8,0,0.6,0,0,0,0,29,28,2,2,4,3,3,0,2,0,2,0,0,427,0.885245901639344,0.00702576112412178,0,0,0,0,0,0.00421545667447307,0.6,0.6
"71365",4,186,1424.66666666667,731,418,295,18,80,0,14.9,0,0,0,0,414,382,65,43,63,43,57,15,102,18,29,0,-0.2,4274,0.513102480112307,0.0126345343940103,0,0,0,0,-0.000140383715489003,0.0104585868039307,14.7,14.7
"71365",7,23,159.666666666667,27,3,24,0,0,0,-4.4,0,0,0,0,26,18,4,3,8,3,6,0,11,0,7,0,0.3,479,0.169102296450939,0,0,0,0,0,0.00187891440501044,-0.0275574112734864,-4.1,-4.1
"71365",9,73,562.666666666667,118,6,106,6,1,0,-0.9,0,0,0,0,81,76,23,21,13,6,17,1,22,2,26,0,-0.7,1688,0.209715639810427,0.0106635071090047,0,0,0,0,-0.00124407582938389,-0.00159952606635071,-1.6,-1.6
"71366",7,142,1058,229,4,220,5,0,0,-6.1,0,0,0,0,179,169,48,36,28,9,27,5,50,1,38,0,-1.4,3174,0.216446124763705,0.00472589792060491,0,0,0,0,-0.00132325141776938,-0.005765595463138,-7.5,-7.5
"71366",9,415,3437.33333333333,709,31,668,10,0,0,-7.5,0,0,0,0,520,498,138,111,86,40,90,13,146,6,186,0,3.4,10312,0.206264546159814,0.00290923196276183,0,0,0,0,0.000989138867339023,-0.00218192397207137,-4.1,-4.1
"71372",8,17,136.333333333333,46,3,43,0,0,0,0.5,0,0,0,0,24,24,9,8,9,9,7,2,3,0,18,0,0.7,409,0.337408312958435,0,0,0,0,0,0.00513447432762836,0.00366748166259169,1.2,1.2
"71373",7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0
"71374",7,14,114,26,0,26,0,0,0,1.5,0,0,0,0,16,16,7,6,2,1,3,1,5,2,5,0,-0.5,342,0.228070175438596,0,0,0,0,0,-0.0043859649122807,0.0131578947368421,1,1
"71374",8,33,288.666666666667,93,6,87,0,0,0,-0.2,0,0,0,0,48,48,24,19,17,13,14,4,19,3,18,0,1,866,0.322170900692841,0,0,0,0,0,0.00346420323325635,-0.00069284064665127,0.8,0.8
"71382",7,13,114,33,0,30,3,0,0,3,0,0,0,0,21,20,4,4,2,2,4,2,6,2,13,0,-0.9,342,0.289473684210526,0.0263157894736842,0,0,0,0,-0.00789473684210526,0.0263157894736842,2.1,2.1
"71382",8,9,57.3333333333333,28,1,26,1,0,0,0.9,0,0,0,0,14,14,6,6,4,4,5,1,5,1,5,0,0,172,0.488372093023256,0.0174418604651163,0,0,0,0,0,0.0156976744186046,0.9,0.9
"71385",7,99,855.666666666667,191,3,184,4,1,0,2.6,0,0,0,0,143,141,32,24,13,9,31,5,39,5,39,0,-0.2,2567,0.223217763926763,0.00467471756914686,0,0,0,0,-0.000233735878457343,0.00303856641994546,2.4,2.4
"71385",8,9,71.3333333333333,26,0,25,1,0,0,0.5,0,0,0,0,16,16,4,4,0,0,5,2,7,3,10,0,-0.1,214,0.364485981308411,0.014018691588785,0,0,0,0,-0.0014018691588785,0.00700934579439252,0.4,0.4
"71385",9,35,302,66,2,63,1,0,0,2.5,0,0,0,0,49,49,9,8,7,4,6,2,11,0,12,0,-0.5,906,0.218543046357616,0.0033112582781457,0,0,0,0,-0.00165562913907285,0.00827814569536424,2,2
